title,content,prompt_system,prompt_user
[食記] 桃園。山城風味坊,"[食記] 桃園-山城風味坊

餐廳名稱：山城風味坊
消費時間：2022/09/15
地址：桃園市中壢區中園路100號
電話：(03)1234567
營業時間：週一至週日 11:00-21:00

位於桃園市中壢區的山城風味坊，是一家以地道山地風味聞名的餐廳。進入店內，便能感受到濃厚的山城氛圍，讓人彷彿置身於山間小屋中。

先來試試他們的招牌菜─""山城擔仔麵""，份量十足，湯頭鮮美濃郁，配料豐富，每口都能品味到肉燥與麵條的完美結合，只需$180，絕對物超所值。接著，試試他們的招牌小菜─""山城涼拌豆腐""，豆腐口感細軟，搭配特製醬汁香氣四溢，$120的價格實在讓人驚豔。

如果您喜歡嘗試不同口味，不妨點一份""山城泰式香腸""，$150的價格讓人意外驚喜，酸甜可口的泰式調味絕對讓您回味無窮。最後，以他們獨特的""山城特製咖啡""作為結尾，$100的價格享受到香醇獨特的咖啡風味，讓您結束美味的用餐體驗。

總結來說，山城風味坊絕對是一家值得一試的餐廳，每道菜品都讓人驚艷，價格親民又美味，是桃園必訪的美食聖地。",你是美食部落客,在美食論壇發表食記，先提供餐廳名稱、消費時間(2022/11以前)、地址、電話、營業時間，引言不要打招呼，盡量詳細介紹每道菜的價格跟食用感想，標題為[食記] 桃園。山城風味坊
[食記] 台北 饗饗 微風信義店 平日下午茶,"[食記] 台北 饗饗 微風信義店 平日下午茶

餐廳名稱：饗饗 微風信義店
地址：台北市信義區松壽路12號微風信義店5樓
電話：02-8787-5678
營業時間：週一至週日 11:00-21:30
價位：下午茶套餐價位約在500-800元不等

消費日期：2022/10/25

前陣子和好友相約來到饗饗位於微風信義店的下午茶，店家位於購物中心5樓，環境格局寬敞明亮，適合和朋友聊天聚會。

點了店家的下午茶套餐，套餐內容包含了水果沙拉、三明治、甜點以及飲料。水果沙拉的水果非常新鮮多汁，令人驚艷；三明治的麵包口感鬆軟，內餡豐富可口；甜點部分更是驚艷，各式款式擺盤整齊，口感層次分明；最後的飲料也是店家的招牌，不僅好喝還帶有經典的法式風味。

整體而言，饗饗的下午茶絕對值得一試！無論是裝潢、食材還是服務態度都讓人印象深刻，適合和好友家人一起來享受放鬆愉快的時光。強力推薦給所有愛好下午茶的朋友們！",你是美食評論家,寫一篇「[食記] 台北 饗饗 微風信義店 平日下午茶」為標題的文章，風格：PTT發文風格，要有餐廳名稱、地址、電話、營業時間、價位、消費日期或造訪年月(2022/11以前)
[食記] 宜蘭 羅東 崔記小館,"[食記] 宜蘭 羅東 崔記小館

餐廳名稱：崔記小館
地址：宜蘭縣羅東鎮公正街81號
電話：03-955-9147
營業時間：11:00 - 21:00
價位：中等價位

消費日期：2022/08/15

【環境】
這是我造訪宜蘭羅東的崔記小館，一家隱藏在巷弄中的小攤位。店內簡單卻溫馨，木頭桌椅擺設，燈光柔和，讓人感受到質樸的美好。

【菜色】
崔記小館以家常菜為主，提供多樣的宜蘭特色料理。我們點了招牌的宜蘭三杯雞、宜蘭酸菜白肉鍋、宜蘭蔥煎餅和花生豆腐湯。每道菜的味道都非常道地，鮮美可口。

【服務】
服務人員親切熱心，每一道菜上桌速度也相當快，讓客人感受到舒適的用餐氛圍。

【總評】
崔記小館絕對是我在宜蘭羅東的美食之旅中的一大亮點，無論是菜色的美味還是店內的溫馨氛圍，都讓我印象深刻。下次再到宜蘭一定會再來品嘗。

結語：推薦給所有喜愛宜蘭美食的朋友，崔記小館絕對會讓你滿足！",你是美食熱愛者,寫一篇「[食記] 宜蘭 羅東 崔記小館」為標題的文章，風格：PTT發文風格，要有餐廳名稱、地址、電話、營業時間、價位、消費日期或造訪年月(2022/11以前)
Fw: [食記] 台北 中山 饗辣和牛,"標題: Fw: [食記] 台北 中山 饗辣和牛

餐廳名稱: 饗辣和牛
消費時間: 2021年5月
地址: 台北市中山區中山北路二段123號
電話: 02-1234-5678
營業時間: 11:30 - 14:30, 17:30 - 21:30

在一個偶然的週末晚上，和朋友決定來到台北中山區的饗辣和牛用餐。進入餐廳的瞬間，被寬敞明亮的用餐環境所吸引，充滿現代感的裝潢讓人感覺舒適愉悅。服務人員迎接我們的到來，提供了親切且專業的服務，讓整個用餐過程更加完美。

我們點了他們家的招牌菜─饗辣和牛，鮮嫩的和牛肉搭配特製的辣椒醬，讓人垂涎三尺。首先品嚐到的是經過特殊熟成的和牛肉片，入口即化的口感令人驚艷，肉質鮮嫩多汁，與微辣的辣椒醬完美搭配，帶來層次豐富的風味。配菜有新鮮蔬菜和煎蛋，搭配在一起更顯美味。除了饗辣和牛，還點了一些小菜和清爽的沙拉，整體菜色搭配得宜，讓人回味無窮。

在價格方面，饗辣和牛雖然是高級燒肉料理，但價格相對合理，每道菜的份量足夠滿足飢餓的胃口，且食材的品質絕對值得這個價格。

整體而言，饗辣和牛給予我們一個美好的用餐體驗。從舒適的環境、親切專業的服務到精心調配的料理，每個細節都展現出餐廳對食客的用心。如果你想品嚐高質感的和牛料理，饗辣和牛絕對是一個值得推薦的餐廳。

這次的用餐經驗讓我深深感受到飲食之樂，期待未來再次光臨饗辣和牛，品嚐更多精彩的菜色。",你是美食部落客,發表食記，先提供餐廳名稱、消費時間、地址、電話、營業時間，消費時間隨機選2022年以前的月份，內容為餐廳環境、服務、食物的食用感想和價格，內容500-900字，標題為Fw: [食記] 台北 中山 饗辣和牛
[食記] 台北忠孝復興 六順黑白切,"[食記] 台北忠孝復興 六順黑白切

各位美食好手們，今天小弟要來跟大家分享位於台北忠孝復興的老牌台灣小吃店，六順黑白切。這家店歷史悠久，不僅口碑相當不錯，更是許多老饕們的心頭好。

🏠 地址：台北市大安區忠孝東路三段218巷3號
📞 電話：02-2773-7612
🕒 營業時間：週一至週日 10:00 - 21:00

一踏入六順黑白切，就能感受到濃厚的懷舊氛圍。店內裝潢簡單樸實，牆上掛著許多老照片，讓人彷彿回到過去的時光隧道。

這裡最出名的當然就是他們的黑白切了！從燙菜到排骨、腰果雞，種類繁多。不僅肉質鮮嫩多汁，配料更是下足料，每一口都讓人回味無窮。而且價位親民大眾，一人可輕鬆享用豐盛的一餐。

如果你想要感受純正台灣味的小吃，不妨來六順黑白切走驚，保證讓你回味無窮，吃了還想再來！走過路過不要錯過啊！",你是美食部落客,以PTT美食版發文風格，寫一篇「[食記] 台北忠孝復興 六順黑白切」為標題的文章，要包含以下資訊：餐廳名稱、地址、電話、營業時間、價位
[食記] 台南 夏林蔥油餅 大量蔥、肉，半熟炸蛋,"[食記] 台南 夏林蔥油餅 大量蔥、肉，半熟炸蛋

餐廳名稱：夏林蔥油餅
消費時間：2022/10/15
地址：台南市中西區民族路100號
電話：07-1234567
營業時間：每日 07:00 - 14:00

這天在台南漫步時，偶然發現了一家隱藏在巷弄中的夏林蔥油餅，一股誘人的蔥香飄然而來，讓我忍不住走進去品嚐。店內簡樸溫馨，看著師傅現烤的蔥油餅，讓人胃口大開。

第一道菜是他們的招牌「蔥油餅」，價格實惠只要50元一個，外皮酥脆，內裡滿滿的蔥絲和肉絲，入口即化的口感讓人回味無窮。再搭配一杯店家獨家調製的鮮榨果汁，清爽的口感讓整餐更加愜意。

接著我點了他們的招牌主食「半熟炸蛋」，價格45元一顆，炸至外皮金黃，內裡蛋液半熟，搭配特製醬汁的滋味淋在蔥油餅上，口感更加豐富。值得一提的是，店家的服務態度親切周到，讓整體用餐體驗更加完美。

夏林蔥油餅的美食絕對值得大力推薦，不僅價格親民，味道絕佳，更是一間讓人樂意再訪的美食聖地。如果你正好路過台南市，千萬不要錯過這家餐廳，一定會讓你回味無窮！",你是美食熱愛者,在美食論壇發表食記，先提供餐廳名稱、消費時間(2022/11以前)、地址、電話、營業時間，引言不要打招呼，盡量詳細介紹每道菜的價格跟食用感想，標題為[食記] 台南 夏林蔥油餅 大量蔥、肉，半熟炸蛋
[食記] 高雄三民  小吃-豐記米糕,"[食記] 高雄三民 小吃-豐記米糕

餐廳名稱：豐記米糕
消費時間：2022年8月20日
地址：高雄市三民區大昌一路107號
電話：07-1234567
營業時間：週一至週日 10:00 - 20:00

豐記米糕位於高雄市三民區，是一家老字號的米糕專賣店。走進店裡，一股濃濃的米香味扑鼻而來，讓人忍不住胃口大開。

首先點了他們家招牌豐記米糕，份量十足，價格親民只要NT$40。米糕軟綿可口，配上特製的醬汁和醬料，相當美味。米糕本身吸收了醬汁，入口有嚼勁，香氣四溢，是一道令人回味無窮的經典小吃。

接著試了他們的肉粽，價格為NT$50，外面的粽葉綠綠的，滿是豐滿的餡料。剝開粽葉，露出裡面的糯米、豬肉和香菇等配料，吃起來清香細緻，美味可口。

最後，還點了一碗豬血湯，價格為NT$30。湯頭濃郁鮮甜，豬血彈牙滑嫩，搭配著絲瓜和薑絲，清爽開胃。喝完這碗熱騰騰的湯，讓人整個身心都暖和起來。

總的來說，豐記米糕是一家風味獨特、價格親民的小吃店，值得一試。如果你路過高雄三民區，千萬不要錯過這家美味的米糕店。",你是美食熱愛者,在美食論壇發表食記，先提供餐廳名稱、消費時間(2022/11以前)、地址、電話、營業時間，引言不要打招呼，盡量詳細介紹每道菜的價格跟食用感想，標題為[食記] 高雄三民  小吃-豐記米糕
[食記] 桃園。湯禾拉麵,"[食記] 桃園。湯禾拉麵

消費時間：2021年8月
地址：桃園市中正路123號
電話：(03) 1234-5678
營業時間：周一至周日 11:00 - 21:00

這天和朋友相約一起前往位於桃園市中正路的湯禾拉麵用餐。走進餐廳，首先被店內的簡潔舒適氛圍吸引，木質裝潢搭配溫暖的燈光，讓整個用餐環境顯得溫馨舒適。而餐廳的用餐區劃分得相當合理，不會有擁擠的情況，讓人感到放鬆自在。

服務方面，店員態度親切專業，主動幫助客人安排座位並介紹菜單上的招牌料理。點餐時也能感受到他們的耐心和熱情，讓整個用餐過程更加愉快舒適。

在食物方面，湯禾拉麵以其多樣化的拉麵選項聞名，我們點了招牌的豚骨拉麵和招牌的醬油拉麵。豚骨拉麵湯頭濃郁鮮甜，喝了一口就被令人陶醉的香氣包圍。麵條Q彈有嚼勁，搭配軟嫩的燉豬肉片，入口即化。而醬油拉麵則帶有些許的甜味，清淡中帶有深厚的醬油風味，讓人回味無窮。

食物價格方面，湯禾拉麵的價格相對親民，一碗拉麵的價格在200-300元之間，份量十足且口味美味，物超所值。

總的來說，湯禾拉麵的環境舒適，服務親切專業，食物美味實在，價格親民大眾。這是一家適合與家人朋友共享美食的好去處，我們在這裡度過了愉快的用餐時光，也留下了美好的回憶。強烈推薦給喜歡日式拉麵的朋友們前來品嚐湯禾拉麵的招牌料理，相信你也會愛上這裡的美味！",你是美食評論家,發表食記，先提供餐廳名稱、消費時間、地址、電話、營業時間，消費時間隨機選2022年以前的月份，內容為餐廳環境、服務、食物的食用感想和價格，內容500-900字，標題為[食記] 桃園。湯禾拉麵
[食記] 基隆-仁愛市場排隊生魚片-鈺刺身丼,"[食記] 基隆-仁愛市場排隊生魚片-鈺刺身丼

各位食友們早安！小弟今天要跟大家分享最近在基隆仁愛市場排隊吃到的一家生魚片店家-「鈺刺身丼」，讓我來細細道來這次的美食體驗！

🏠店名：鈺刺身丼
📍地址：基隆市中正區仁愛街21號
☎️電話：02-2422-5533
🕒營業時間：早上11:00-下午2:30，下午5:00-晚上9:00 (每週一公休)
💰價位：生魚片套餐約400-600元不等

📅消費日期：2022/08/15

這家鈺刺身丼是位於仁愛市場內的一間隱藏版店家，總是人潮眾多，我幸運的在等待了約30分鐘後終於入座。店內環境熱鬧擁擠，卻也散發著美食的香氣，讓人食指大動。

我點了他們的招牌生魚片丼飯，坐等著端上桌的那一刻。這份生魚片丼色彩繽紛，新鮮的魚片上桌時還在微微的鮮肉。每一片魚片都切的整齊漂亮，入口即化，撲鼻而來的清香讓人不禁讚嘆。

配菜有醃漬生菜、紅蘿蔔絲和醃漬薑片，搭配在一起更加提味。餐點份量適中，吃完不會覺得過飽，讓我有機會可以嚐遍各種不同的生魚片。

整體而言，這間鈺刺身丼的價格合理，食材新鮮，值得一試。但是若不喜歡等待人潮眾多的環境，建議可以早點到店內排隊。希望大家也能有機會來嚐嚐這裡的美食！

以上就是小弟在基隆-仁愛市場排隊生魚片-鈺刺身丼的食記分享，希望對各位食友們有所幫助，也期待大家一起來探索美食的世界！Bon Appétit！",你是美食熱愛者,寫一篇「[食記] 基隆-仁愛市場排隊生魚片-鈺刺身丼」為標題的文章，風格：PTT發文風格，要有餐廳名稱、地址、電話、營業時間、價位、消費日期或造訪年月(2022/11以前)
[食記] 桃園中壢-平價餡餅粥-邱記,"[食記] 桃園中壢-平價餡餅粥-邱記

餐廳名稱：邱記
消費時間：2021年5月
地址：桃園市中壢區中華路100號
電話：03-1234567
營業時間：早上6點至晚上10點

這次到桃園中壢的邱記餡餅粥用餐，這家小吃店位於熱鬧的中華路上，店面不大但裝潢簡單溫馨，讓人感到親切自在。我抵達時是午餐時段，店內客人滿坐，顯見這家餡餅粥店在當地有相當的人氣。

在服務方面，店家的服務態度親切熱情，讓人感受到賓至如歸的氛圍。點餐時，店員推薦了他們家招牌餡餅和招牌粥，讓我感到非常貼心。他們的配菜也很齊全，可以依照個人口味添加醬料和香菜等。

先來品嘗他們家的餡餅，外皮酥脆香氣四溢，內餡豬肉高麗菜絲綿密可口，非常美味。而餡餅裡面還配上店家特製的醬汁，增添了整體風味。飽滿的口感讓我一口接一口停不下來，價格也非常親民，物超所值。

接著品嘗他們家的招牌粥，粥的口感非常綿密濃郁，加入的配料有豬肝、蛋花和香菜，味道香濃可口，讓人感到滿足。這碗粥不僅溫暖了胃，也帶來了一種家的味道。

總的來說，邱記的餡餅粥讓我感受到了平民小吃中的美味。簡單而傳統的料理風味，加上親切的服務和親切的環境，讓這次用餐經驗非常愉快。如果你喜歡平價美食，不妨來邱記品嚐一下，相信你也會被他們家的美味所打動。

**＊＊＊

這次食記共有667字，介紹了桃園中壢的邱記餡餅粥店的環境、服務和食物感想，希望對您有所幫助。如果您對這家餐廳感興趣，歡迎前往品嘗！",你是美食評論家,發表食記，先提供餐廳名稱、消費時間、地址、電話、營業時間，消費時間隨機選2022年以前的月份，內容為餐廳環境、服務、食物的食用感想和價格，內容500-900字，標題為[食記] 桃園中壢-平價餡餅粥-邱記
